2231,62
894,30
188,28
166,29
110,29
163,30
129,31
130,31
130,31
102,29
131,30
128,31
127,31
99,30
124,32
129,31
287,42
120,41
94,42
114,38
124,38
118,40
124,39
94,38
114,39
118,38
120,40
88,37
149,42
116,40
120,41
118,41
84,40
113,40
112,41
104,42
78,40
100,42
105,41
109,41
99,40
72,40
111,42
106,41
108,42
77,41
106,44
107,44
129,46
108,45
64,43
102,45
98,45
97,44
106,45
70,46
102,44
99,45
183,50
75,50
98,49
103,52
99,47
94,47
66,47
101,47
93,46
96,47
65,46
97,47
92,47
93,46
91,47
67,46
95,48
96,51
92,49
65,47
92,49
91,48
92,50
92,48
64,49
97,48
90,47
93,48
87,50
62,49
97,50
90,50
89,48
70,48
89,50
93,50
90,47
86,49
56,49
94,49
92,52
96,50
63,51
182,53
90,55
96,53
90,52
59,52
92,53
90,52
91,52
58,50
91,53
90,52
390,57
94,56
62,56
92,56
92,55
88,53
89,57
62,54
91,52
86,52
85,53
58,53
91,56
87,55
85,51
93,53
64,53
92,56
87,52
90,55
62,52
89,51
91,54
93,51
94,54
57,53
90,55
87,54
91,54
61,55
89,54
181,56
91,59
96,57
63,56
94,56
95,55
104,62
92,54
62,56
95,57
94,54
93,59
64,55
93,56
95,52
95,55
92,58
63,56
93,58
581,60
102,64
64,60
96,59
95,57
92,61
95,533
212,232
321,199
265,62
263,246
224,242
114,180
262,62
107,200
261,84
195,57
216,57
98,57
91,58
94,58
62,59
95,56
243,66
96,60
62,59
100,59
94,63
97,58
97,182
72,241
106,79
106,185
94,70
212,62
267,243
234,244
103,200
266,119
104,104
199,96
123,98
117,105
80,92
237,93
111,96
219,73
101,75
69,73
104,72
104,77
105,82
220,87
69,211
110,218
108,227
105,78
70,91
101,83
100,83
97,78
99,76
66,71
95,81
98,83
255,75
69,76
103,71
99,73
97,70
103,72
71,71
99,76
100,68
99,76
72,70
102,72
101,82
103,75
97,67
69,85
105,71
102,78
228,249
247,257
69,87
106,198
104,85
105,260
73,88
230,75
251,235
247,235
268,85
221,80
103,79
103,81
219,210
71,85
111,79
99,87
102,86
102,91
70,202
108,84
227,94
104,78
74,78
212,95
108,83
112,95
106,89
77,207
105,89
105,215
253,267
108,234
91,219
247,248
104,100
106,87
73,86
105,73
105,78
108,90
109,78
77,77
107,79
113,83
105,83
72,83
112,88
107,81
109,78
109,84
82,81
111,84
107,78
113,88
75,87
114,81
111,72
109,77
114,84
81,78
117,85
109,94
112,81
111,79
89,76
208,93
116,91
111,82
90,79
118,83
117,80
126,87
116,98
93,85
122,87
122,84
120,84
91,85
136,84
120,79
125,83
123,84
87,86
141,86
134,80
133,78
109,83
138,86
132,84
146,87
136,74
106,85
144,85
142,77
143,88
129,92
102,82
164,81
147,84
169,82
118,76
145,89
163,103
164,83
159,93
136,92
184,91
293,92
201,84
164,84
188,88
207,84
174,78
253,89
163,143
245,85
385,88
234,216
281,90
300,90
275,82
374,83
278,89
304,117
332,86
262,75
334,86
328,83
356,76
422,100
390,88
542,94
807,86
799,88
564,98
1515,191
982,306
637,156
763,101
787,86
1022,145
802,78
1262,149
1333,153
1468,211
1453,196
2146,116
4996,148
5338,142
9356,185
10732,154
19417,218
39553,748
