0 , 7432 , 0.0766935 , 0.605355 , 0.700906 , 0 , 11
1 , 7036 , 0.0120483 , 0.906087 , 0.0762765 , 0.785398 , 23
2 , 6950 , 0.000455409 , 0.0433126 , 0.643086 , 1.5708 , 1
3 , 7372 , 0.0429868 , 0.360027 , 0.981944 , 2.35619 , 25
4 , 7470 , 0.0961139 , 0.0246834 , 0.416047 , 3.14159 , 25
5 , 7335 , 0.0420478 , 0.727659 , 0.300849 , 3.92699 , 6
6 , 7169 , 0.0768971 , 0.94006 , 0.377291 , 4.71239 , 17
7 , 7340 , 0.00641149 , 0.361489 , 0.4859 , 5.49779 , 2
